	sub	emotion	score	mapping	kernel	beta	method
270	31	sadness	0.6597930614729154	Cordaro2018ref	cosine	1	predict_proba
271	32	sadness	0.5920901808253052	Cordaro2018ref	cosine	1	predict_proba
272	33	sadness	0.570608807824921	Cordaro2018ref	cosine	1	predict_proba
273	34	sadness	0.7051376510200039	Cordaro2018ref	cosine	1	predict_proba
274	35	sadness	0.7133313809709748	Cordaro2018ref	cosine	1	predict_proba
275	36	sadness	0.6043952971282597	Cordaro2018ref	cosine	1	predict_proba
276	37	sadness	0.5366591978996922	Cordaro2018ref	cosine	1	predict_proba
277	38	sadness	0.5704735502448401	Cordaro2018ref	cosine	1	predict_proba
278	39	sadness	0.6256980817926393	Cordaro2018ref	cosine	1	predict_proba
279	40	sadness	0.6227913444580111	Cordaro2018ref	cosine	1	predict_proba
280	41	sadness	0.5415546430233483	Cordaro2018ref	cosine	1	predict_proba
281	42	sadness	0.6000363473315249	Cordaro2018ref	cosine	1	predict_proba
282	43	sadness	0.6111749209860438	Cordaro2018ref	cosine	1	predict_proba
283	44	sadness	0.578231228586465	Cordaro2018ref	cosine	1	predict_proba
284	45	sadness	0.6106153783194566	Cordaro2018ref	cosine	1	predict_proba
285	46	sadness	0.530666420679335	Cordaro2018ref	cosine	1	predict_proba
286	47	sadness	0.6161661633051005	Cordaro2018ref	cosine	1	predict_proba
287	48	sadness	0.7026897463139073	Cordaro2018ref	cosine	1	predict_proba
288	49	sadness	0.5654327645314126	Cordaro2018ref	cosine	1	predict_proba
289	50	sadness	0.4644427300038968	Cordaro2018ref	cosine	1	predict_proba
290	51	sadness	0.6428076935249066	Cordaro2018ref	cosine	1	predict_proba
291	52	sadness	0.5310353480994079	Cordaro2018ref	cosine	1	predict_proba
292	53	sadness	0.5875882503927724	Cordaro2018ref	cosine	1	predict_proba
293	54	sadness	0.47850154798761607	Cordaro2018ref	cosine	1	predict_proba
294	55	sadness	0.5871065291071552	Cordaro2018ref	cosine	1	predict_proba
295	56	sadness	0.6594396859386152	Cordaro2018ref	cosine	1	predict_proba
296	57	sadness	0.6130872905298193	Cordaro2018ref	cosine	1	predict_proba
297	58	sadness	0.6141857390352876	Cordaro2018ref	cosine	1	predict_proba
298	59	sadness	0.5742726954083421	Cordaro2018ref	cosine	1	predict_proba
299	60	sadness	0.5732492970616228	Cordaro2018ref	cosine	1	predict_proba
300	01	surprise	0.8111553330375816	Cordaro2018ref	cosine	1	predict_proba
301	02	surprise	0.8429852576373235	Cordaro2018ref	cosine	1	predict_proba
302	03	surprise	0.8620452965280552	Cordaro2018ref	cosine	1	predict_proba
303	04	surprise	0.7297447644892638	Cordaro2018ref	cosine	1	predict_proba
304	05	surprise	0.8195393424692788	Cordaro2018ref	cosine	1	predict_proba
305	06	surprise	0.8207075406672181	Cordaro2018ref	cosine	1	predict_proba
306	07	surprise	0.9069765444061879	Cordaro2018ref	cosine	1	predict_proba
307	08	surprise	0.8630480962386572	Cordaro2018ref	cosine	1	predict_proba
308	09	surprise	0.8171395633352154	Cordaro2018ref	cosine	1	predict_proba
309	10	surprise	0.8402829258841171	Cordaro2018ref	cosine	1	predict_proba
310	11	surprise	0.9193528037435817	Cordaro2018ref	cosine	1	predict_proba
311	12	surprise	0.9112083667736758	Cordaro2018ref	cosine	1	predict_proba
312	13	surprise	0.8597205257347794	Cordaro2018ref	cosine	1	predict_proba
313	14	surprise	0.8496047323843849	Cordaro2018ref	cosine	1	predict_proba
314	15	surprise	0.8293429275907529	Cordaro2018ref	cosine	1	predict_proba
315	16	surprise	0.7183337506531176	Cordaro2018ref	cosine	1	predict_proba
316	17	surprise	0.6873082559843674	Cordaro2018ref	cosine	1	predict_proba
317	18	surprise	0.7634053419721663	Cordaro2018ref	cosine	1	predict_proba
318	19	surprise	0.7800055959413588	Cordaro2018ref	cosine	1	predict_proba
319	20	surprise	0.7055097763942297	Cordaro2018ref	cosine	1	predict_proba
320	21	surprise	0.7521185905297032	Cordaro2018ref	cosine	1	predict_proba
321	22	surprise	0.6231059338108946	Cordaro2018ref	cosine	1	predict_proba
322	23	surprise	0.7957928296203571	Cordaro2018ref	cosine	1	predict_proba
323	24	surprise	0.8293672573310333	Cordaro2018ref	cosine	1	predict_proba
324	25	surprise	0.7236458086753694	Cordaro2018ref	cosine	1	predict_proba
325	26	surprise	0.7916997458677253	Cordaro2018ref	cosine	1	predict_proba
326	27	surprise	0.7982235184939679	Cordaro2018ref	cosine	1	predict_proba
327	28	surprise	0.7803665555225425	Cordaro2018ref	cosine	1	predict_proba
328	29	surprise	0.7102908713154136	Cordaro2018ref	cosine	1	predict_proba
329	30	surprise	0.6829909522044497	Cordaro2018ref	cosine	1	predict_proba
330	31	surprise	0.8098498686660578	Cordaro2018ref	cosine	1	predict_proba
331	32	surprise	0.7983752393242857	Cordaro2018ref	cosine	1	predict_proba
332	33	surprise	0.7431772049606444	Cordaro2018ref	cosine	1	predict_proba
333	34	surprise	0.8160074098289202	Cordaro2018ref	cosine	1	predict_proba
334	35	surprise	0.7372878885250972	Cordaro2018ref	cosine	1	predict_proba
335	36	surprise	0.6529997464492838	Cordaro2018ref	cosine	1	predict_proba
336	37	surprise	0.6996307112156128	Cordaro2018ref	cosine	1	predict_proba
337	38	surprise	0.712575589069366	Cordaro2018ref	cosine	1	predict_proba
338	39	surprise	0.805479615482608	Cordaro2018ref	cosine	1	predict_proba
339	40	surprise	0.7580580778172568	Cordaro2018ref	cosine	1	predict_proba
340	41	surprise	0.6998689384010486	Cordaro2018ref	cosine	1	predict_proba
341	42	surprise	0.8231453345305337	Cordaro2018ref	cosine	1	predict_proba
342	43	surprise	0.7657963446475196	Cordaro2018ref	cosine	1	predict_proba
343	44	surprise	0.8023769621970809	Cordaro2018ref	cosine	1	predict_proba
344	45	surprise	0.7836643372096235	Cordaro2018ref	cosine	1	predict_proba
345	46	surprise	0.7088291808425817	Cordaro2018ref	cosine	1	predict_proba
346	47	surprise	0.751920468103885	Cordaro2018ref	cosine	1	predict_proba
347	48	surprise	0.6821613214160533	Cordaro2018ref	cosine	1	predict_proba
348	49	surprise	0.7931890142906668	Cordaro2018ref	cosine	1	predict_proba
349	50	surprise	0.8537454756334113	Cordaro2018ref	cosine	1	predict_proba
350	51	surprise	0.839134211744633	Cordaro2018ref	cosine	1	predict_proba
351	52	surprise	0.7117173485817839	Cordaro2018ref	cosine	1	predict_proba
352	53	surprise	0.7893340290661719	Cordaro2018ref	cosine	1	predict_proba
353	54	surprise	0.6601890836817932	Cordaro2018ref	cosine	1	predict_proba
354	55	surprise	0.8359646703283525	Cordaro2018ref	cosine	1	predict_proba
355	56	surprise	0.7618991108356739	Cordaro2018ref	cosine	1	predict_proba
356	57	surprise	0.7723895810813375	Cordaro2018ref	cosine	1	predict_proba
357	58	surprise	0.7733409221243441	Cordaro2018ref	cosine	1	predict_proba
358	59	surprise	0.7038025433295703	Cordaro2018ref	cosine	1	predict_proba
359	60	surprise	0.584960817049319	Cordaro2018ref	cosine	1	predict_proba
0	01	anger	0.5615129884465376	Cordaro2018IPC	cosine	1	predict_proba
1	02	anger	0.6597713600643194	Cordaro2018IPC	cosine	1	predict_proba
2	03	anger	0.5055354075205192	Cordaro2018IPC	cosine	1	predict_proba
3	04	anger	0.4304423441531597	Cordaro2018IPC	cosine	1	predict_proba
4	05	anger	0.4782259623350086	Cordaro2018IPC	cosine	1	predict_proba
5	06	anger	0.6220441940311647	Cordaro2018IPC	cosine	1	predict_proba
6	07	anger	0.5347079037800688	Cordaro2018IPC	cosine	1	predict_proba
7	08	anger	0.5672575433643994	Cordaro2018IPC	cosine	1	predict_proba
8	09	anger	0.5675769697724373	Cordaro2018IPC	cosine	1	predict_proba
9	10	anger	0.5752733587016321	Cordaro2018IPC	cosine	1	predict_proba
10	11	anger	0.5325565237870937	Cordaro2018IPC	cosine	1	predict_proba
11	12	anger	0.5908633183408296	Cordaro2018IPC	cosine	1	predict_proba
12	13	anger	0.5270543797016447	Cordaro2018IPC	cosine	1	predict_proba
13	14	anger	0.5975469038471135	Cordaro2018IPC	cosine	1	predict_proba
14	15	anger	0.4710882314739882	Cordaro2018IPC	cosine	1	predict_proba
15	16	anger	0.5948954528481556	Cordaro2018IPC	cosine	1	predict_proba
16	17	anger	0.47196187753676955	Cordaro2018IPC	cosine	1	predict_proba
17	18	anger	0.5919515151515152	Cordaro2018IPC	cosine	1	predict_proba
18	19	anger	0.5208440584148439	Cordaro2018IPC	cosine	1	predict_proba
19	20	anger	0.3794249644840501	Cordaro2018IPC	cosine	1	predict_proba
20	21	anger	0.5746615610854252	Cordaro2018IPC	cosine	1	predict_proba
21	22	anger	0.41848537884863374	Cordaro2018IPC	cosine	1	predict_proba
22	23	anger	0.5084295954707333	Cordaro2018IPC	cosine	1	predict_proba
23	24	anger	0.5576402464675461	Cordaro2018IPC	cosine	1	predict_proba
24	25	anger	0.5612344088316916	Cordaro2018IPC	cosine	1	predict_proba
25	26	anger	0.49785095126421697	Cordaro2018IPC	cosine	1	predict_proba
26	27	anger	0.5253165908557029	Cordaro2018IPC	cosine	1	predict_proba
27	28	anger	0.3889300137356988	Cordaro2018IPC	cosine	1	predict_proba
28	29	anger	0.4919371663496349	Cordaro2018IPC	cosine	1	predict_proba
29	30	anger	0.535505650283156	Cordaro2018IPC	cosine	1	predict_proba
30	31	anger	0.6065879932219802	Cordaro2018IPC	cosine	1	predict_proba
31	32	anger	0.5901791180257965	Cordaro2018IPC	cosine	1	predict_proba
32	33	anger	0.558308403644413	Cordaro2018IPC	cosine	1	predict_proba
33	34	anger	0.47964720039188125	Cordaro2018IPC	cosine	1	predict_proba
34	35	anger	0.6042206823027718	Cordaro2018IPC	cosine	1	predict_proba
35	36	anger	0.5078874866690366	Cordaro2018IPC	cosine	1	predict_proba
36	37	anger	0.5885735351124556	Cordaro2018IPC	cosine	1	predict_proba
37	38	anger	0.4800056271044917	Cordaro2018IPC	cosine	1	predict_proba
38	39	anger	0.5320334523585791	Cordaro2018IPC	cosine	1	predict_proba
39	40	anger	0.4639066603007878	Cordaro2018IPC	cosine	1	predict_proba
40	41	anger	0.4667426162497973	Cordaro2018IPC	cosine	1	predict_proba
41	42	anger	0.44932092861490314	Cordaro2018IPC	cosine	1	predict_proba
42	43	anger	0.5090690777810012	Cordaro2018IPC	cosine	1	predict_proba
43	44	anger	0.5356234452301758	Cordaro2018IPC	cosine	1	predict_proba
44	45	anger	0.4834982308432525	Cordaro2018IPC	cosine	1	predict_proba
45	46	anger	0.5191451873649029	Cordaro2018IPC	cosine	1	predict_proba
46	47	anger	0.5333178977793157	Cordaro2018IPC	cosine	1	predict_proba
47	48	anger	0.4468220338983051	Cordaro2018IPC	cosine	1	predict_proba
48	49	anger	0.5398603472296045	Cordaro2018IPC	cosine	1	predict_proba
49	50	anger	0.5007465823467782	Cordaro2018IPC	cosine	1	predict_proba
50	51	anger	0.519433962264151	Cordaro2018IPC	cosine	1	predict_proba
51	52	anger	0.558411162624023	Cordaro2018IPC	cosine	1	predict_proba
52	53	anger	0.5003443235258729	Cordaro2018IPC	cosine	1	predict_proba
53	54	anger	0.5472374296253154	Cordaro2018IPC	cosine	1	predict_proba
54	55	anger	0.48334629060328255	Cordaro2018IPC	cosine	1	predict_proba
55	56	anger	0.5974402629494319	Cordaro2018IPC	cosine	1	predict_proba
56	57	anger	0.5644923570923395	Cordaro2018IPC	cosine	1	predict_proba
57	58	anger	0.5736151603498543	Cordaro2018IPC	cosine	1	predict_proba
58	59	anger	0.5068135620782177	Cordaro2018IPC	cosine	1	predict_proba
59	60	anger	0.516390898405814	Cordaro2018IPC	cosine	1	predict_proba
60	01	disgust	0.7150045363384586	Cordaro2018IPC	cosine	1	predict_proba
61	02	disgust	0.7386022858341198	Cordaro2018IPC	cosine	1	predict_proba
62	03	disgust	0.7762863277356031	Cordaro2018IPC	cosine	1	predict_proba
63	04	disgust	0.7142493150322298	Cordaro2018IPC	cosine	1	predict_proba
64	05	disgust	0.7702684049528288	Cordaro2018IPC	cosine	1	predict_proba
65	06	disgust	0.8860611420600115	Cordaro2018IPC	cosine	1	predict_proba
66	07	disgust	0.6789784326595585	Cordaro2018IPC	cosine	1	predict_proba
67	08	disgust	0.6747084187656626	Cordaro2018IPC	cosine	1	predict_proba
68	09	disgust	0.689931424335094	Cordaro2018IPC	cosine	1	predict_proba
69	10	disgust	0.7428724757877008	Cordaro2018IPC	cosine	1	predict_proba
70	11	disgust	0.8721634059246592	Cordaro2018IPC	cosine	1	predict_proba
71	12	disgust	0.7611531819838089	Cordaro2018IPC	cosine	1	predict_proba
72	13	disgust	0.7872933884297522	Cordaro2018IPC	cosine	1	predict_proba
73	14	disgust	0.7980135411343894	Cordaro2018IPC	cosine	1	predict_proba
74	15	disgust	0.7862643244836903	Cordaro2018IPC	cosine	1	predict_proba
75	16	disgust	0.6773534302962585	Cordaro2018IPC	cosine	1	predict_proba
76	17	disgust	0.5925685225150596	Cordaro2018IPC	cosine	1	predict_proba
77	18	disgust	0.6412589161604355	Cordaro2018IPC	cosine	1	predict_proba
78	19	disgust	0.6910919772876929	Cordaro2018IPC	cosine	1	predict_proba
79	20	disgust	0.7520169486225334	Cordaro2018IPC	cosine	1	predict_proba
80	21	disgust	0.6475995550526161	Cordaro2018IPC	cosine	1	predict_proba
81	22	disgust	0.7060901503319017	Cordaro2018IPC	cosine	1	predict_proba
82	23	disgust	0.6672807622191788	Cordaro2018IPC	cosine	1	predict_proba
83	24	disgust	0.7089125072503957	Cordaro2018IPC	cosine	1	predict_proba
84	25	disgust	0.6920068839647717	Cordaro2018IPC	cosine	1	predict_proba
85	26	disgust	0.7191986617937355	Cordaro2018IPC	cosine	1	predict_proba
86	27	disgust	0.6942903408868537	Cordaro2018IPC	cosine	1	predict_proba
87	28	disgust	0.6337596573926947	Cordaro2018IPC	cosine	1	predict_proba
88	29	disgust	0.7114832535885167	Cordaro2018IPC	cosine	1	predict_proba
89	30	disgust	0.6402109179334847	Cordaro2018IPC	cosine	1	predict_proba
90	31	disgust	0.739275091479891	Cordaro2018IPC	cosine	1	predict_proba
91	32	disgust	0.7308426289008813	Cordaro2018IPC	cosine	1	predict_proba
92	33	disgust	0.6438556085248146	Cordaro2018IPC	cosine	1	predict_proba
93	34	disgust	0.7701202254880354	Cordaro2018IPC	cosine	1	predict_proba
94	35	disgust	0.6890137465494122	Cordaro2018IPC	cosine	1	predict_proba
95	36	disgust	0.563201210323306	Cordaro2018IPC	cosine	1	predict_proba
96	37	disgust	0.7671865350129844	Cordaro2018IPC	cosine	1	predict_proba
97	38	disgust	0.6983751669310676	Cordaro2018IPC	cosine	1	predict_proba
98	39	disgust	0.7068999870407568	Cordaro2018IPC	cosine	1	predict_proba
99	40	disgust	0.7519192958390489	Cordaro2018IPC	cosine	1	predict_proba
100	41	disgust	0.6817857652260733	Cordaro2018IPC	cosine	1	predict_proba
101	42	disgust	0.7960038662332546	Cordaro2018IPC	cosine	1	predict_proba
102	43	disgust	0.7308264452119471	Cordaro2018IPC	cosine	1	predict_proba
103	44	disgust	0.7283771130752614	Cordaro2018IPC	cosine	1	predict_proba
104	45	disgust	0.6531352262382205	Cordaro2018IPC	cosine	1	predict_proba
105	46	disgust	0.5860473645181278	Cordaro2018IPC	cosine	1	predict_proba
106	47	disgust	0.680379841857672	Cordaro2018IPC	cosine	1	predict_proba
107	48	disgust	0.6850313855522189	Cordaro2018IPC	cosine	1	predict_proba
108	49	disgust	0.6184982232548605	Cordaro2018IPC	cosine	1	predict_proba
109	50	disgust	0.7637926239678259	Cordaro2018IPC	cosine	1	predict_proba
110	51	disgust	0.822402906179502	Cordaro2018IPC	cosine	1	predict_proba
111	52	disgust	0.6219090341629128	Cordaro2018IPC	cosine	1	predict_proba
112	53	disgust	0.6928245688155474	Cordaro2018IPC	cosine	1	predict_proba
113	54	disgust	0.6022274970630619	Cordaro2018IPC	cosine	1	predict_proba
114	55	disgust	0.7455630152092854	Cordaro2018IPC	cosine	1	predict_proba
115	56	disgust	0.830119589374537	Cordaro2018IPC	cosine	1	predict_proba
116	57	disgust	0.70945837982827	Cordaro2018IPC	cosine	1	predict_proba
117	58	disgust	0.7779067541658862	Cordaro2018IPC	cosine	1	predict_proba
118	59	disgust	0.6834039548022598	Cordaro2018IPC	cosine	1	predict_proba
119	60	disgust	0.6865447407930035	Cordaro2018IPC	cosine	1	predict_proba
120	01	fear	0.4934177374653565	Cordaro2018IPC	cosine	1	predict_proba
121	02	fear	0.7866518682944876	Cordaro2018IPC	cosine	1	predict_proba
122	03	fear	0.5556838270620228	Cordaro2018IPC	cosine	1	predict_proba
123	04	fear	0.5580315926595758	Cordaro2018IPC	cosine	1	predict_proba
124	05	fear	0.4576203839079376	Cordaro2018IPC	cosine	1	predict_proba
125	06	fear	0.6128891933480638	Cordaro2018IPC	cosine	1	predict_proba
126	07	fear	0.6307905337361531	Cordaro2018IPC	cosine	1	predict_proba
127	08	fear	0.6309581461420593	Cordaro2018IPC	cosine	1	predict_proba
128	09	fear	0.5966540569488281	Cordaro2018IPC	cosine	1	predict_proba
129	10	fear	0.6454346667850641	Cordaro2018IPC	cosine	1	predict_proba
130	11	fear	0.4904903648676505	Cordaro2018IPC	cosine	1	predict_proba
131	12	fear	0.6245739487727558	Cordaro2018IPC	cosine	1	predict_proba
132	13	fear	0.5580088737039409	Cordaro2018IPC	cosine	1	predict_proba
133	14	fear	0.5414189272884925	Cordaro2018IPC	cosine	1	predict_proba
134	15	fear	0.5019087614418252	Cordaro2018IPC	cosine	1	predict_proba
135	16	fear	0.5438302717728026	Cordaro2018IPC	cosine	1	predict_proba
136	17	fear	0.5687206768614672	Cordaro2018IPC	cosine	1	predict_proba
137	18	fear	0.5525686371415084	Cordaro2018IPC	cosine	1	predict_proba
138	19	fear	0.48407124681933844	Cordaro2018IPC	cosine	1	predict_proba
139	20	fear	0.473760786674694	Cordaro2018IPC	cosine	1	predict_proba
140	21	fear	0.4604894638570286	Cordaro2018IPC	cosine	1	predict_proba
141	22	fear	0.39737363013528737	Cordaro2018IPC	cosine	1	predict_proba
142	23	fear	0.47328508205790154	Cordaro2018IPC	cosine	1	predict_proba
143	24	fear	0.46771731321839083	Cordaro2018IPC	cosine	1	predict_proba
144	25	fear	0.5314070555758535	Cordaro2018IPC	cosine	1	predict_proba
145	26	fear	0.6080665581479472	Cordaro2018IPC	cosine	1	predict_proba
146	27	fear	0.5091284376998663	Cordaro2018IPC	cosine	1	predict_proba
147	28	fear	0.5597523003996654	Cordaro2018IPC	cosine	1	predict_proba
148	29	fear	0.49143959788985536	Cordaro2018IPC	cosine	1	predict_proba
149	30	fear	0.5195950418914912	Cordaro2018IPC	cosine	1	predict_proba
150	31	fear	0.5089215628687838	Cordaro2018IPC	cosine	1	predict_proba
151	32	fear	0.4309529285878577	Cordaro2018IPC	cosine	1	predict_proba
152	33	fear	0.6753722063691066	Cordaro2018IPC	cosine	1	predict_proba
153	34	fear	0.4231280569141841	Cordaro2018IPC	cosine	1	predict_proba
154	35	fear	0.610245275105862	Cordaro2018IPC	cosine	1	predict_proba
155	36	fear	0.4908221776714307	Cordaro2018IPC	cosine	1	predict_proba
156	37	fear	0.47390343706356747	Cordaro2018IPC	cosine	1	predict_proba
157	38	fear	0.6818406428891486	Cordaro2018IPC	cosine	1	predict_proba
158	39	fear	0.48791692026780276	Cordaro2018IPC	cosine	1	predict_proba
159	40	fear	0.505965182515694	Cordaro2018IPC	cosine	1	predict_proba
160	41	fear	0.5484777394889755	Cordaro2018IPC	cosine	1	predict_proba
161	42	fear	0.42537015322551247	Cordaro2018IPC	cosine	1	predict_proba
162	43	fear	0.44368964003511846	Cordaro2018IPC	cosine	1	predict_proba
163	44	fear	0.4365991928768176	Cordaro2018IPC	cosine	1	predict_proba
164	45	fear	0.5271252729681031	Cordaro2018IPC	cosine	1	predict_proba
165	46	fear	0.48957206069788134	Cordaro2018IPC	cosine	1	predict_proba
166	47	fear	0.6834466674159829	Cordaro2018IPC	cosine	1	predict_proba
167	48	fear	0.5836228956228957	Cordaro2018IPC	cosine	1	predict_proba
168	49	fear	0.5028804501540706	Cordaro2018IPC	cosine	1	predict_proba
169	50	fear	0.46697065477167826	Cordaro2018IPC	cosine	1	predict_proba
170	51	fear	0.5153506433496837	Cordaro2018IPC	cosine	1	predict_proba
171	52	fear	0.518007608912779	Cordaro2018IPC	cosine	1	predict_proba
172	53	fear	0.5956146843992023	Cordaro2018IPC	cosine	1	predict_proba
173	54	fear	0.44054110738255037	Cordaro2018IPC	cosine	1	predict_proba
174	55	fear	0.5656609140726082	Cordaro2018IPC	cosine	1	predict_proba
175	56	fear	0.5261744966442953	Cordaro2018IPC	cosine	1	predict_proba
176	57	fear	0.5612125013250415	Cordaro2018IPC	cosine	1	predict_proba
177	58	fear	0.5694651823635457	Cordaro2018IPC	cosine	1	predict_proba
178	59	fear	0.5290069863172542	Cordaro2018IPC	cosine	1	predict_proba
179	60	fear	0.6245171156468796	Cordaro2018IPC	cosine	1	predict_proba
180	01	happy	0.7518496649351376	Cordaro2018IPC	cosine	1	predict_proba
181	02	happy	0.8283251381047776	Cordaro2018IPC	cosine	1	predict_proba
182	03	happy	0.7530019575566135	Cordaro2018IPC	cosine	1	predict_proba
183	04	happy	0.756198263008158	Cordaro2018IPC	cosine	1	predict_proba
184	05	happy	0.7575642041328317	Cordaro2018IPC	cosine	1	predict_proba
185	06	happy	0.8103365991417393	Cordaro2018IPC	cosine	1	predict_proba
186	07	happy	0.7452526711418208	Cordaro2018IPC	cosine	1	predict_proba
187	08	happy	0.7673843761962804	Cordaro2018IPC	cosine	1	predict_proba
188	09	happy	0.7464434584374093	Cordaro2018IPC	cosine	1	predict_proba
189	10	happy	0.7645772050148653	Cordaro2018IPC	cosine	1	predict_proba
190	11	happy	0.7769273026027943	Cordaro2018IPC	cosine	1	predict_proba
191	12	happy	0.8220040031405854	Cordaro2018IPC	cosine	1	predict_proba
192	13	happy	0.8062190481942264	Cordaro2018IPC	cosine	1	predict_proba
193	14	happy	0.7921443820939288	Cordaro2018IPC	cosine	1	predict_proba
194	15	happy	0.7577443495538161	Cordaro2018IPC	cosine	1	predict_proba
195	16	happy	0.671683882312478	Cordaro2018IPC	cosine	1	predict_proba
196	17	happy	0.6667994192374023	Cordaro2018IPC	cosine	1	predict_proba
197	18	happy	0.7206243379337005	Cordaro2018IPC	cosine	1	predict_proba
198	19	happy	0.7282985581905749	Cordaro2018IPC	cosine	1	predict_proba
199	20	happy	0.6792520452633994	Cordaro2018IPC	cosine	1	predict_proba
200	21	happy	0.7043909463484879	Cordaro2018IPC	cosine	1	predict_proba
201	22	happy	0.6352225956921389	Cordaro2018IPC	cosine	1	predict_proba
202	23	happy	0.7737278050548914	Cordaro2018IPC	cosine	1	predict_proba
203	24	happy	0.7425245985285701	Cordaro2018IPC	cosine	1	predict_proba
204	25	happy	0.7176562648202598	Cordaro2018IPC	cosine	1	predict_proba
205	26	happy	0.8002311181788244	Cordaro2018IPC	cosine	1	predict_proba
206	27	happy	0.7464030984113762	Cordaro2018IPC	cosine	1	predict_proba
207	28	happy	0.8025548036792415	Cordaro2018IPC	cosine	1	predict_proba
208	29	happy	0.7065172115343845	Cordaro2018IPC	cosine	1	predict_proba
209	30	happy	0.6978803044167542	Cordaro2018IPC	cosine	1	predict_proba
210	31	happy	0.7997385333918806	Cordaro2018IPC	cosine	1	predict_proba
211	32	happy	0.7406324101437932	Cordaro2018IPC	cosine	1	predict_proba
212	33	happy	0.755432364118584	Cordaro2018IPC	cosine	1	predict_proba
213	34	happy	0.8079339836019225	Cordaro2018IPC	cosine	1	predict_proba
214	35	happy	0.7834641929193815	Cordaro2018IPC	cosine	1	predict_proba
215	36	happy	0.7489620230171397	Cordaro2018IPC	cosine	1	predict_proba
216	37	happy	0.713860344908837	Cordaro2018IPC	cosine	1	predict_proba
217	38	happy	0.6655186134835377	Cordaro2018IPC	cosine	1	predict_proba
218	39	happy	0.7525713864865433	Cordaro2018IPC	cosine	1	predict_proba
219	40	happy	0.7155531725004789	Cordaro2018IPC	cosine	1	predict_proba
220	41	happy	0.7091765873015874	Cordaro2018IPC	cosine	1	predict_proba
221	42	happy	0.7281515346959431	Cordaro2018IPC	cosine	1	predict_proba
222	43	happy	0.6969350964277737	Cordaro2018IPC	cosine	1	predict_proba
223	44	happy	0.805383017750905	Cordaro2018IPC	cosine	1	predict_proba
224	45	happy	0.7851707116412999	Cordaro2018IPC	cosine	1	predict_proba
225	46	happy	0.7048733255161141	Cordaro2018IPC	cosine	1	predict_proba
226	47	happy	0.6138043668592826	Cordaro2018IPC	cosine	1	predict_proba
227	48	happy	0.6913772582359192	Cordaro2018IPC	cosine	1	predict_proba
228	49	happy	0.7857334374151508	Cordaro2018IPC	cosine	1	predict_proba
229	50	happy	0.6995058582750712	Cordaro2018IPC	cosine	1	predict_proba
230	51	happy	0.8151113953736275	Cordaro2018IPC	cosine	1	predict_proba
231	52	happy	0.7240931482310793	Cordaro2018IPC	cosine	1	predict_proba
232	53	happy	0.7083807819532564	Cordaro2018IPC	cosine	1	predict_proba
233	54	happy	0.6909326479896348	Cordaro2018IPC	cosine	1	predict_proba
234	55	happy	0.7586397379712062	Cordaro2018IPC	cosine	1	predict_proba
235	56	happy	0.775173224949785	Cordaro2018IPC	cosine	1	predict_proba
236	57	happy	0.7264130583041402	Cordaro2018IPC	cosine	1	predict_proba
237	58	happy	0.7739852816073478	Cordaro2018IPC	cosine	1	predict_proba
238	59	happy	0.6947055034355181	Cordaro2018IPC	cosine	1	predict_proba
239	60	happy	0.7559617037145128	Cordaro2018IPC	cosine	1	predict_proba
240	01	sadness	0.71489239362576	Cordaro2018IPC	cosine	1	predict_proba
241	02	sadness	0.7325100227087948	Cordaro2018IPC	cosine	1	predict_proba
242	03	sadness	0.7222111142063784	Cordaro2018IPC	cosine	1	predict_proba
243	04	sadness	0.6972831102034641	Cordaro2018IPC	cosine	1	predict_proba
244	05	sadness	0.6920865170327921	Cordaro2018IPC	cosine	1	predict_proba
245	06	sadness	0.6998232809715188	Cordaro2018IPC	cosine	1	predict_proba
246	07	sadness	0.7956732877312988	Cordaro2018IPC	cosine	1	predict_proba
247	08	sadness	0.6369353876225784	Cordaro2018IPC	cosine	1	predict_proba
248	09	sadness	0.7298369515850667	Cordaro2018IPC	cosine	1	predict_proba
249	10	sadness	0.674209379497841	Cordaro2018IPC	cosine	1	predict_proba
250	11	sadness	0.7671696797649286	Cordaro2018IPC	cosine	1	predict_proba
251	12	sadness	0.723433613611851	Cordaro2018IPC	cosine	1	predict_proba
252	13	sadness	0.7123751817835395	Cordaro2018IPC	cosine	1	predict_proba
253	14	sadness	0.649962639954234	Cordaro2018IPC	cosine	1	predict_proba
254	15	sadness	0.7740251582801767	Cordaro2018IPC	cosine	1	predict_proba
255	16	sadness	0.7232892802771799	Cordaro2018IPC	cosine	1	predict_proba
256	17	sadness	0.6483313198429478	Cordaro2018IPC	cosine	1	predict_proba
257	18	sadness	0.693597039277329	Cordaro2018IPC	cosine	1	predict_proba
258	19	sadness	0.6317709919788811	Cordaro2018IPC	cosine	1	predict_proba
259	20	sadness	0.5985218402258762	Cordaro2018IPC	cosine	1	predict_proba
260	21	sadness	0.718904788112273	Cordaro2018IPC	cosine	1	predict_proba
261	22	sadness	0.5919254033153424	Cordaro2018IPC	cosine	1	predict_proba
262	23	sadness	0.7392674144855284	Cordaro2018IPC	cosine	1	predict_proba
263	24	sadness	0.7266395896795023	Cordaro2018IPC	cosine	1	predict_proba
264	25	sadness	0.6862422074603987	Cordaro2018IPC	cosine	1	predict_proba
265	26	sadness	0.7091475216696119	Cordaro2018IPC	cosine	1	predict_proba
266	27	sadness	0.7629149573768584	Cordaro2018IPC	cosine	1	predict_proba
